Id,SalePrice
1461,127308.8
1462,158667.75
1463,180974.81
1464,193242.47
1465,180454.58
1466,174685.92
1467,186385.92
1468,165627.8
1469,173554.62
1470,120063.83
1471,206738.52
1472,99592.38
1473,95899.75
1474,155196.42
1475,111120.414
1476,344975.22
1477,253580.67
1478,263450.97
1479,275450.25
1480,575496.7
1481,310904.78
1482,205572.25
1483,171846.03
1484,162006.75
1485,172561.27
1486,193739.69
1487,313776.94
1488,230565.81
1489,189397.95
1490,241019.19
1491,183414.0
1492,113477.336
1493,202712.64
1494,282251.84
1495,285200.78
1496,232394.64
1497,190403.36
1498,173890.53
1499,171651.69
1500,160306.03
1501,198921.06
1502,157947.03
1503,302979.7
1504,244308.27
1505,224341.66
1506,189585.28
1507,253074.94
1508,187848.25
1509,170552.03
1510,145984.6
1511,155729.89
1512,175907.66
1513,139648.7
1514,177777.48
1515,180857.03
1516,143307.4
1517,156795.38
1518,135378.94
1519,228003.39
1520,125349.234
1521,140449.38
1522,172689.3
1523,111163.67
1524,122574.62
1525,120968.96
1526,102120.81
1527,95119.98
1528,130974.99
1529,145427.95
1530,210540.75
1531,152821.44
1532,124144.19
1533,150105.95
1534,110759.984
1535,132478.19
1536,99220.38
1537,34858.156
1538,157375.9
1539,245923.22
1540,60520.434
1541,147066.34
1542,139976.72
1543,188514.55
1544,80207.21
1545,105133.1
1546,139009.34
1547,137172.6
1548,135865.38
1549,108123.85
1550,119060.516
1551,108148.37
1552,165185.62
1553,167294.75
1554,130049.63
1555,168689.94
1556,81341.48
1557,111943.63
1558,112612.85
1559,59482.76
1560,134852.16
1561,134439.88
1562,126066.92
1563,114462.01
1564,154654.52
1565,158039.39
1566,287638.9
1567,78309.76
1568,222718.28
1569,140905.31
1570,144677.5
1571,116663.24
1572,149794.34
1573,234837.5
1574,147970.47
1575,218478.0
1576,242009.69
1577,184981.53
1578,154836.7
1579,137345.22
1580,199145.06
1581,160791.53
1582,124321.21
1583,303272.66
1584,220392.28
1585,144043.72
1586,66445.086
1587,113859.055
1588,144111.44
1589,99720.04
1590,141796.81
1591,96143.06
1592,123246.71
1593,131818.78
1594,138788.66
1595,105179.6
1596,196185.69
1597,179275.17
1598,205975.94
1599,175656.27
1600,173106.89
1601,51748.496
1602,130131.086
1603,79096.38
1604,245154.14
1605,248068.44
1606,173263.42
1607,204116.84
1608,213258.31
1609,185851.47
1610,152336.19
1611,140646.23
1612,182341.36
1613,166649.78
1614,112075.39
1615,99593.11
1616,78233.79
1617,92169.195
1618,118758.67
1619,147483.98
1620,176984.78
1621,141424.38
1622,154051.36
1623,308391.28
1624,220025.45
1625,126527.3
1626,179907.44
1627,188037.27
1628,292253.22
1629,190321.69
1630,355755.28
1631,191995.34
1632,228100.08
1633,171180.03
1634,189610.31
1635,179953.0
1636,158607.94
1637,208710.38
1638,203029.5
1639,195244.67
1640,242140.55
1641,186083.75
1642,249141.47
1643,243340.48
1644,252609.3
1645,220163.61
1646,158038.66
1647,165693.72
1648,139780.83
1649,145841.94
1650,110449.305
1651,111560.57
1652,102882.21
1653,109866.6
1654,140661.1
1655,153155.62
1656,142402.0
1657,141899.78
1658,140963.58
1659,119845.23
1660,137287.44
1661,351296.3
1662,371398.72
1663,341009.66
1664,724742.8
1665,290022.03
1666,276488.84
1667,368889.9
1668,348126.88
1669,289308.66
1670,322428.84
1671,252479.23
1672,422986.22
1673,299450.4
1674,246795.58
1675,189213.0
1676,194305.9
1677,210011.81
1678,642984.06
1679,418562.62
1680,317294.5
1681,235837.28
1682,303554.94
1683,193396.5
1684,184788.48
1685,161228.06
1686,169393.84
1687,170425.44
1688,189635.34
1689,187673.38
1690,191980.72
1691,178426.67
1692,268000.3
1693,189410.34
1694,187153.25
1695,166641.23
1696,279023.12
1697,167148.58
1698,337467.53
1699,362422.56
1700,271887.4
1701,271036.22
1702,242608.83
1703,222965.55
1704,266723.2
1705,216612.66
1706,283793.53
1707,229937.86
1708,189497.88
1709,266696.56
1710,226659.02
1711,272023.72
1712,242372.08
1713,283736.6
1714,246998.12
1715,213578.53
1716,169951.69
1717,163920.47
1718,139015.56
1719,232538.02
1720,225542.9
1721,147708.6
1722,128546.34
