Id,SalePrice
1461,120376.41
1462,171113.44
1463,185023.34
1464,192424.08
1465,158356.39
1466,166644.25
1467,171313.36
1468,158131.72
1469,169567.47
1470,119678.34
1471,220393.28
1472,101605.35
1473,95218.57
1474,134951.94
1475,107219.086
1476,342359.2
1477,232469.8
1478,251916.33
1479,246350.34
1480,554615.44
1481,291635.44
1482,193749.6
1483,164197.98
1484,152139.31
1485,175832.55
1486,188508.2
1487,297917.25
1488,216581.05
1489,210131.31
1490,224632.89
1491,186077.94
1492,108791.02
1493,203516.61
1494,259223.05
1495,271161.28
1496,210228.14
1497,174529.3
1498,162824.8
1499,184461.4
1500,165989.03
1501,176248.27
1502,143591.16
1503,308026.3
1504,226879.16
1505,207156.88
1506,203467.25
1507,255106.25
1508,196168.44
1509,159458.86
1510,145885.1
1511,156473.77
1512,171223.03
1513,141767.61
1514,171717.9
1515,204735.14
1516,146459.14
1517,158890.94
1518,121823.02
1519,222310.16
1520,127738.88
1521,141063.9
1522,163110.42
1523,110109.84
1524,111367.57
1525,115942.82
1526,92622.164
1527,106351.43
1528,131573.11
1529,143991.53
1530,174936.25
1531,128556.45
1532,96387.92
1533,143621.9
1534,120471.44
1535,142446.02
1536,100125.27
1537,18471.451
1538,136374.61
1539,226268.86
1540,74244.06
1541,163809.83
1542,132115.36
1543,191072.19
1544,68624.305
1545,104786.1
1546,124677.65
1547,136148.73
1548,131652.89
1549,107320.914
1550,123875.414
1551,128780.84
1552,164056.11
1553,143718.11
1554,115980.27
1555,155149.0
1556,75572.484
1557,105581.43
1558,123324.74
1559,39756.668
1560,126089.086
1561,108957.01
1562,123811.93
1563,109003.15
1564,163558.34
1565,152336.62
1566,248816.53
1567,78208.89
1568,222604.48
1569,151241.92
1570,130638.664
1571,110053.87
1572,138627.19
1573,240366.53
1574,132732.97
1575,240087.53
1576,239261.33
1577,182087.05
1578,147339.23
1579,151477.31
1580,186835.17
1581,160568.33
1582,120882.875
1583,274938.38
1584,212204.78
1585,129764.08
1586,84642.55
1587,87417.125
1588,150026.39
1589,91924.28
1590,138837.42
1591,89937.83
1592,104770.875
1593,129434.15
1594,139738.61
1595,97549.875
1596,198089.33
1597,167886.53
1598,194766.1
1599,163508.19
1600,147840.7
1601,57750.188
1602,116366.336
1603,70129.695
1604,256064.25
1605,245793.94
1606,175295.6
1607,161401.61
1608,204592.56
1609,173866.83
1610,157019.72
1611,131115.17
1612,138630.3
1613,158487.64
1614,140525.0
1615,94280.87
1616,72798.21
1617,87938.484
1618,122943.65
1619,145826.84
1620,179948.9
1621,150630.17
1622,172779.1
1623,262251.38
1624,217666.73
1625,110382.5
1626,178784.25
1627,182285.69
1628,272986.62
1629,174585.4
1630,327839.97
1631,168615.61
1632,202775.19
1633,177313.7
1634,192677.88
1635,175854.75
1636,156501.89
1637,206441.92
1638,191221.73
1639,176112.34
1640,233647.23
1641,144405.19
1642,254867.81
1643,223083.33
1644,235231.75
1645,223815.56
1646,154725.73
1647,149971.19
1648,123292.97
1649,128075.016
1650,108734.44
1651,115159.21
1652,96063.64
1653,103571.88
1654,134404.92
1655,135937.66
1656,136912.58
1657,142232.88
1658,149475.33
1659,106693.49
1660,151048.81
1661,361747.78
1662,374585.8
1663,342783.78
1664,539832.25
1665,289478.28
1666,286963.56
1667,375659.94
1668,326052.47
1669,277612.53
1670,287115.1
1671,229500.3
1672,408819.03
1673,264577.28
1674,227889.53
1675,174730.36
1676,191920.19
1677,211049.12
1678,583823.2
1679,408422.8
1680,334663.3
1681,242122.05
1682,270526.9
1683,182492.66
1684,181882.19
1685,158730.83
1686,154498.4
1687,171381.83
1688,193146.17
1689,182392.5
1690,189531.33
1691,178510.86
1692,258129.8
1693,179260.53
1694,182632.72
1695,165458.9
1696,266098.1
1697,159457.9
1698,322820.34
1699,304568.12
1700,271048.16
1701,265223.0
1702,215842.28
1703,217119.95
1704,262220.88
1705,206794.14
1706,256521.36
1707,254176.81
1708,189747.3
1709,266729.75
1710,218162.03
1711,264971.97
1712,265055.06
1713,267330.12
1714,247079.5
1715,203677.45
1716,172370.39
1717,161235.2
1718,128932.5
1719,205716.45
1720,197201.9
1721,155467.05
1722,113946.96
1723,145651.95
1724,189454.94
1725,241840.81
1726,205654.25
1727,149972.45
1728,149583.6
1729,155491.88
1730,143508.98
1731,98937.46
1732,116742.06
1733,118653.44
1734,88823.59
1735,116338.766
1736,103828.79
1737,233917.69
1738,215622.92
1739,275094.28
1740,242051.9
1741,198772.16
1742,169733.64
1743,166314.05
1744,351736.3
1745,192203.52
1746,184517.83
1747,194098.31
1748,212991.66
1749,164344.33
1750,119871.71
1751,244798.36
1752,117622.95
1753,145904.84
1754,187319.1
1755,180801.98
1756,129960.14
1757,106476.54
1758,139531.7
1759,175951.27
1760,170418.5
1761,138604.69
1762,197902.72
1763,159867.39
1764,121548.53
1765,181878.06
1766,176754.12
1767,216910.6
1768,146385.16
1769,169293.0
1770,160026.73
1771,119869.44
1772,134091.86
1773,121003.43
1774,130919.83
1775,127705.98
1776,130082.38
1777,105888.05
1778,132194.3
1779,121195.57
1780,168345.38
1781,127977.97
1782,82431.06
1783,150724.0
1784,128371.484
1785,116673.77
1786,131788.64
1787,169307.31
1788,52248.387
1789,78531.945
1790,83548.77
1791,183160.08
1792,162888.47
1793,123085.48
1794,143936.39
1795,128493.836
1796,94591.3
1797,115128.38
1798,114675.32
1799,109065.664
1800,120559.92
1801,115571.81
1802,106401.016
1803,148569.8
1804,134009.1
1805,128211.5
1806,124830.086
1807,116107.02
1808,107493.79
1809,110798.72
1810,136851.8
1811,91880.0
1812,96722.71
1813,141151.77
1814,82013.52
1815,47978.6
1816,110265.61
1817,116167.99
1818,205497.62
1819,121253.195
1820,4562.591
1821,104902.08
1822,156142.62
1823,23591.496
1824,101877.71
1825,127944.63
1826,93603.914
1827,75516.445
1828,124877.6
1829,105777.81
1830,142427.9
1831,134758.75
1832,70287.61
1833,141859.78
1834,121293.8
1835,85230.13
1836,127879.78
1837,83161.53
1838,94823.81
1839,95048.09
