Id,SalePrice
1461,132632.59974600986
1462,155818.5544198634
1463,178120.42105519716
1464,284001.13848497946
1465,214910.69436595016
1466,182401.4799280335
1467,178843.17231209215
1468,178447.7080005268
1469,170959.10789384556
1470,129516.57050738549
1471,217268.51499518382
1472,112579.00897936699
1473,113414.2418732954
1474,156434.69144615735
1475,137799.1194038648
1476,339802.84462151397
1477,237336.3970850564
1478,304085.078685259
1479,311972.1688790293
1480,346545.203187251
1481,246029.7625174845
1482,211639.93135686935
1483,196825.33258899403
1484,192708.7331132846
1485,200515.0275966165
1486,202550.82492120448
1487,298475.2270916335
1488,211961.17546167655
1489,220889.42214224208
1490,225088.89788641635
1491,200984.03665878568
1492,103630.3580952381
1493,203323.1025550326
1494,241049.3489028754
1495,220424.34199804056
1496,242817.80734737794
1497,189270.30592557258
1498,214785.02423164484
1499,202926.20664085328
1500,192308.07445675915
1501,223699.84720698852
1502,190044.25253349554
1503,237691.31295289873
1504,228207.12183172285
1505,229638.48940587844
1506,166674.21049941282
1507,209790.03286781046
1508,180497.99524390828
1509,148856.34461202205
1510,149716.79489624075
1511,163703.56603710956
1512,161864.05053025222
1513,138473.41507656794
1514,147940.64762273722
1515,143264.28293433267
1516,130171.94299520827
1517,171270.4041940445
1518,128311.78732648541
1519,237661.647729167
1520,137990.3956032586
1521,141605.64593727785
1522,153902.7112409679
1523,122283.15459010309
1524,124151.94812806662
1525,126038.36059976275
1526,124330.24480211547
1527,107607.20225508853
1528,132535.47863464415
1529,142895.0745544564
1530,170096.77761359935
1531,127283.35907153644
1532,120016.50540398738
1533,124879.20703261145
1534,144193.83909580382
1535,130427.8047548709
1536,125726.15434749388
1537,89068.50977287433
1538,163883.16310717489
1539,183145.4662160451
1540,88617.23877040854
1541,129978.09978044675
1542,130560.75451262684
1543,164648.84979497344
1544,104123.88084832387
1545,122007.95376859543
1546,126288.70342416808
1547,131955.21762932706
1548,122256.53663964618
1549,120766.8403809196
1550,130050.55590552598
1551,118589.57251358057
1552,129074.76063803534
1553,151570.50308779618
1554,129192.15356219168
1555,170877.01486943144
1556,106697.9525706697
1557,103234.49030252616
1558,135594.78499241133
1559,117747.21453264529
