Id,SalePrice
1461,117413.375
1462,168105.19
1463,190431.44
1464,192920.11
1465,162369.69
1466,176346.03
1467,197021.58
1468,174804.34
1469,170555.81
1470,127720.695
1471,203598.38
1472,122116.41
1473,102950.42
1474,142743.38
1475,124949.5
1476,341901.3
1477,245127.05
1478,266892.06
1479,267453.44
1480,565447.94
1481,306774.7
1482,209832.56
1483,166711.36
1484,152857.1
1485,185630.28
1486,194346.94
1487,322129.75
1488,219793.05
1489,194841.0
1490,235305.62
1491,184314.02
1492,127759.48
1493,253427.53
1494,279066.4
1495,279812.12
1496,232219.03
1497,199124.08
1498,169903.1
1499,181230.92
1500,166202.61
1501,198973.88
1502,178781.69
1503,279732.2
1504,247134.03
1505,214310.5
1506,203804.11
1507,253336.22
1508,203956.45
1509,174322.19
1510,153877.75
1511,153606.3
1512,178112.8
1513,155217.45
1514,151826.72
1515,183475.78
1516,141591.25
1517,156187.56
1518,128606.445
1519,221963.69
1520,130808.29
1521,140595.6
1522,166599.75
1523,115472.9
1524,126842.125
1525,118696.95
1526,90908.66
1527,105719.61
1528,132152.44
1529,145187.3
1530,207369.12
1531,150139.03
1532,117977.836
1533,150537.38
1534,117836.64
1535,128508.77
1536,104521.64
1537,41542.34
1538,155615.47
1539,240115.16
1540,94911.38
1541,182016.16
1542,138962.52
1543,177923.72
1544,92068.84
1545,131100.16
1546,138971.84
1547,135824.22
1548,138352.53
1549,109083.4
1550,133577.88
1551,106038.78
1552,166241.34
1553,179739.97
1554,144242.38
1555,171203.17
1556,90109.64
1557,113348.9
1558,108821.23
1559,71342.06
1560,126776.05
1561,119155.16
1562,135020.62
1563,113409.19
1564,158152.6
1565,194238.4
1566,287952.06
1567,96107.57
1568,213669.52
1569,166832.58
1570,145615.73
1571,111769.16
1572,146082.19
1573,228110.44
1574,134490.9
1575,215608.19
1576,234399.9
1577,191036.42
1578,167170.4
1579,140680.4
1580,217771.34
1581,139292.16
1582,117582.45
1583,289759.38
1584,219249.31
1585,137218.12
1586,73735.05
1587,111848.34
1588,138006.0
1589,115743.7
1590,137552.97
1591,102867.945
1592,126898.89
1593,130651.86
1594,140108.25
1595,108785.22
1596,218088.66
1597,172209.56
1598,213566.97
1599,166211.89
1600,163532.92
1601,58272.77
1602,142966.4
1603,74863.41
1604,249173.36
1605,247393.42
1606,185191.25
1607,209507.94
1608,207370.0
1609,172092.78
1610,167691.33
1611,146821.64
1612,168604.67
1613,171193.95
1614,105480.67
1615,92192.0
1616,73274.555
1617,101776.85
1618,124862.04
1619,154910.12
1620,188570.72
1621,161041.23
1622,183835.53
1623,280546.44
1624,228015.08
1625,124362.66
1626,178412.34
1627,201576.47
1628,290373.62
1629,192666.22
1630,342959.47
1631,173070.23
1632,223573.12
1633,181966.4
1634,192755.94
1635,175075.06
1636,159558.94
1637,213905.83
1638,204037.2
1639,192745.47
1640,247579.9
1641,177404.1
1642,256231.5
1643,253138.45
1644,254807.62
1645,214629.12
1646,151463.72
1647,160973.95
1648,143147.56
1649,152638.2
1650,121013.36
1651,112010.17
1652,103014.98
1653,108950.39
1654,144866.64
1655,159310.9
1656,148306.78
1657,144255.23
1658,163768.1
1659,123924.86
1660,137034.19
1661,366427.88
1662,383153.25
1663,326421.25
1664,663509.1
1665,275095.88
1666,280419.47
1667,353002.53
1668,320191.88
1669,262770.94
1670,317816.56
1671,243688.03
1672,441137.94
1673,294973.12
1674,244347.97
1675,193707.1
1676,194989.94
1677,206372.98
1678,629561.2
1679,411923.8
1680,330661.44
1681,225289.33
1682,290288.3
1683,193121.44
1684,181168.5
1685,164213.2
1686,158093.95
1687,174171.31
1688,192402.19
1689,197074.17
1690,193267.48
1691,179437.31
1692,267979.3
1693,187378.0
1694,189231.31
1695,178729.56
1696,280102.1
1697,175818.8
1698,336388.28
1699,338682.12
1700,277045.53
1701,277688.28
1702,242392.62
1703,223868.84
1704,259127.03
1705,202280.38
1706,286115.0
1707,252731.94
1708,194250.47
1709,281783.94
1710,231868.97
1711,270628.7
1712,258362.31
1713,271267.4
1714,242189.94
1715,222127.78
1716,151058.88
1717,153120.3
1718,141613.6
1719,224909.84
1720,208357.17
1721,151354.6
1722,126083.8
1723,160118.75
1724,196046.23
1725,243865.7
1726,203731.12
1727,165565.88
1728,156626.0
1729,169816.8
1730,141727.1
1731,92369.375
1732,130684.64
1733,119852.3
1734,139337.61
1735,112073.78
1736,110771.76
1737,322426.75
1738,260560.66
1739,239189.47
1740,259127.02
1741,200578.64
1742,187372.81
1743,173085.89
1744,421894.94
1745,218370.77
1746,147825.6
1747,217634.23
1748,214805.4
1749,172211.08
1750,114310.92
1751,230692.6
1752,120166.22
1753,168387.61
1754,194197.95
1755,183827.66
1756,134435.38
1757,111219.55
1758,144547.45
1759,180260.39
1760,173521.81
1761,146074.84
1762,198385.88
1763,153098.34
1764,135186.86
1765,191877.47
1766,176956.86
1767,232675.27
1768,149826.34
1769,176848.5
1770,183177.62
1771,122826.27
1772,127034.625
1773,114139.31
1774,137461.12
1775,136994.94
1776,133963.0
1777,113846.97
1778,137735.03
1779,105684.43
1780,184473.23
1781,140257.36
1782,88010.66
1783,145150.83
1784,136029.52
1785,99228.0
1786,139370.95
1787,177736.03
1788,57769.875
1789,110077.42
1790,95540.19
1791,182020.69
1792,175776.03
1793,117364.78
1794,142696.14
1795,135585.38
1796,113961.79
1797,102495.54
1798,122150.445
1799,128441.3
1800,135387.53
1801,116779.56
1802,116842.516
1803,149383.34
1804,146613.9
1805,136945.88
1806,135622.22
1807,130276.31
1808,112038.945
1809,118740.63
1810,147959.69
1811,98203.78
1812,102784.92
1813,163891.5
1814,82943.12
1815,51838.74
1816,104558.19
1817,109812.664
1818,168808.75
