Id,SalePrice
1461,135577.61
1462,166462.1
1463,196023.62
1464,196658.0
1465,167541.02
1466,184365.5
1467,188864.72
1468,175011.34
1469,174630.66
1470,128412.52
1471,228958.47
1472,120344.836
1473,107098.86
1474,144101.36
1475,122030.016
1476,334270.9
1477,256941.33
1478,280777.75
1479,292394.56
1480,593093.25
1481,315412.8
1482,216924.38
1483,173164.33
1484,157547.73
1485,185304.97
1486,207925.11
1487,320586.7
1488,233385.78
1489,194065.62
1490,234257.34
1491,189679.3
1492,106565.984
1493,211897.22
1494,282372.72
1495,284348.1
1496,229189.9
1497,199962.39
1498,162062.25
1499,169056.31
1500,164673.64
1501,195841.94
1502,182284.45
1503,300710.75
1504,247742.39
1505,210044.92
1506,199505.02
1507,261289.58
1508,213531.56
1509,181258.34
1510,147512.1
1511,170450.44
1512,173047.42
1513,149087.4
1514,153676.2
1515,171483.11
1516,143047.17
1517,162584.6
1518,136141.16
1519,230601.48
1520,131311.05
1521,139235.95
1522,169339.28
1523,101094.99
1524,126296.64
1525,119903.18
1526,103679.555
1527,114399.98
1528,128889.05
1529,144732.38
1530,187930.44
1531,144171.39
1532,122276.43
1533,150187.44
1534,100515.51
1535,149131.72
1536,107372.51
1537,37242.7
1538,130879.48
1539,231902.73
1540,42604.863
1541,165414.11
1542,134025.73
1543,219175.06
1544,82837.49
1545,101651.78
1546,127254.266
1547,133479.6
1548,118723.88
1549,97837.375
1550,114163.81
1551,116357.79
1552,149496.52
1553,159494.83
1554,134119.62
1555,172404.42
1556,89556.07
1557,102153.78
1558,121140.234
1559,62333.887
1560,130307.13
1561,154443.92
1562,125033.82
1563,117057.87
1564,173788.8
1565,172549.0
1566,304523.06
1567,91963.85
1568,215038.1
1569,137985.67
1570,142354.89
1571,114815.95
1572,142265.72
1573,244149.98
1574,129993.336
1575,191477.33
1576,248331.95
1577,195916.14
1578,139901.17
1579,147026.9
1580,221562.56
1581,159489.83
1582,117196.266
1583,291402.22
1584,216120.75
1585,142254.61
