Id,SalePrice
1461,138664.84
1462,141384.31
1463,165915.33
1464,262349.53
1465,172406.64
1466,173989.7
1467,172113.84
1468,169700.33
1469,208807.67
1470,154359.48
1471,169576.44
1472,130131.32
1473,107736.45
1474,148724.56
1475,96308.35
1476,324664.06
1477,250243.6
1478,288874.84
1479,330240.44
1480,452959.0
1481,306736.44
1482,225472.92
1483,176045.3
1484,173080.48
1485,198126.4
1486,204683.47
1487,343634.62
1488,215666.67
1489,189732.17
1490,209975.67
1491,185921.61
1492,88972.32
1493,197153.86
1494,218030.92
1495,271100.8
1496,204098.34
1497,178587.27
1498,195468.56
1499,143968.11
1500,185185.11
1501,198317.52
1502,177139.73
1503,272661.4
1504,236383.77
1505,234211.4
1506,194401.64
1507,264431.4
1508,175211.06
1509,147951.36
1510,140908.98
1511,170280.52
1512,153624.62
1513,141866.42
1514,146157.34
1515,160937.55
1516,143280.48
1517,161813.39
1518,123736.54
1519,209319.94
1520,119877.88
1521,119025.72
1522,165655.17
1523,135979.08
1524,108588.195
1525,98284.31
1526,94604.12
1527,99365.97
1528,130671.67
1529,152601.22
1530,214481.53
1531,107570.49
1532,93153.85
1533,152764.19
1534,157025.34
1535,153971.55
1536,105648.945
1537,33689.664
1538,122491.375
1539,192794.8
1540,51417.496
1541,131344.53
1542,119838.19
1543,162617.58
1544,120120.66
1545,103512.92
1546,178925.7
1547,132457.27
1548,114868.414
1549,113365.4
1550,150197.55
1551,115618.26
1552,145170.25
1553,165709.05
1554,108859.875
1555,165393.81
1556,86703.47
1557,119263.875
1558,150046.72
1559,106736.14
1560,157063.84
1561,96918.484
1562,124235.086
1563,127165.22
1564,172296.97
1565,180306.77
1566,236782.06
1567,76643.016
1568,257935.7
1569,152034.28
1570,151216.73
1571,145591.53
1572,122138.766
1573,269386.25
1574,122003.336
1575,258388.1
1576,318806.2
1577,214539.27
1578,125477.805
1579,151308.61
1580,205150.33
1581,151512.56
1582,121093.6
1583,259014.12
1584,205609.48
1585,138761.84
1586,145820.89
1587,100739.62
1588,174644.1
1589,99252.95
1590,115180.35
1591,86991.336
1592,125565.72
1593,134719.19
1594,141379.14
1595,110742.664
1596,175236.92
1597,164276.67
1598,166692.8
1599,213304.61
1600,244267.05
1601,76756.29
1602,138015.14
1603,83675.75
1604,235203.53
1605,227167.3
1606,158888.92
1607,144389.89
1608,235743.88
1609,154496.67
1610,148903.02
1611,147116.48
1612,189715.05
1613,175959.23
1614,195139.03
1615,132051.52
1616,107716.36
1617,115804.94
1618,122209.055
1619,116652.52
1620,196607.42
1621,156360.69
1622,182862.98
1623,300484.03
1624,214469.27
1625,106306.87
1626,159019.9
1627,194625.0
1628,283757.62
1629,191902.98
1630,229917.17
1631,184089.19
1632,193576.16
1633,181224.2
1634,208448.03
1635,180844.8
1636,157117.56
1637,179749.31
1638,207254.72
1639,162747.5
1640,201042.23
1641,194318.39
1642,269572.25
1643,218138.67
1644,243734.6
1645,220876.31
1646,165187.52
1647,158133.08
1648,149441.06
1649,128382.7
1650,101770.05
1651,112921.06
1652,103555.84
1653,93543.125
1654,188135.1
1655,137547.44
1656,153621.9
1657,150898.78
1658,162988.58
1659,96073.86
1660,204277.16
1661,318526.62
1662,319282.8
1663,264101.8
1664,355345.2
1665,285647.72
1666,367413.28
1667,412425.25
1668,293325.0
1669,273005.97
1670,334432.9
1671,291672.88
1672,338811.7
1673,285457.88
1674,239683.14
1675,200545.53
1676,200054.22
1677,226771.78
1678,420727.2
1679,372196.34
1680,331486.56
1681,266621.12
1682,312318.25
1683,190915.45
1684,185963.03
1685,176045.83
1686,179129.0
1687,166070.9
1688,219677.16
1689,195591.31
1690,196751.75
1691,189593.97
1692,270281.4
1693,199851.69
1694,186989.33
1695,157197.64
1696,333639.03
1697,151397.03
1698,281284.38
1699,291565.84
1700,249333.94
1701,252390.53
1702,219693.75
1703,239988.6
1704,283249.75
1705,264906.56
1706,343481.44
1707,226754.66
1708,204419.55
1709,214042.38
1710,232249.6
1711,346341.8
1712,307700.25
1713,252387.31
1714,217245.27
1715,215817.19
1716,183863.36
1717,205642.83
1718,125982.96
1719,210553.97
1720,246646.4
1721,152268.39
1722,97275.79
1723,165344.38
1724,202397.67
1725,273092.94
1726,215408.36
1727,195121.45
1728,223238.8
1729,228083.48
1730,185440.48
1731,107818.86
1732,154405.11
1733,127191.65
1734,116528.766
1735,152100.42
1736,65843.8
1737,252794.56
1738,208025.64
1739,205277.52
1740,227748.77
1741,202037.06
1742,187577.98
1743,232300.84
1744,238453.4
1745,191128.03
1746,178825.72
1747,217010.16
1748,247579.64
1749,158856.05
1750,113851.32
1751,280528.1
1752,101056.625
1753,133949.97
1754,142023.39
1755,143563.78
1756,136922.66
1757,147811.6
1758,167429.48
1759,152860.95
1760,201690.75
1761,148907.34
1762,186495.1
1763,192062.81
1764,143011.66
1765,131206.45
1766,185571.2
1767,182856.02
1768,123217.52
1769,164707.0
1770,185787.81
1771,149768.36
1772,112702.336
1773,168965.08
1774,143404.3
1775,133290.8
1776,124233.47
1777,125706.375
1778,120134.41
1779,114723.58
1780,177265.4
1781,139379.25
1782,104169.87
1783,163895.0
1784,134632.62
1785,131509.33
1786,132711.28
1787,178492.39
1788,93457.15
1789,94408.36
1790,104191.414
1791,200087.55
1792,113014.17
1793,163506.08
1794,149121.3
1795,117040.4
1796,146643.62
1797,127362.086
1798,124673.85
1799,113415.98
1800,131501.88
1801,126356.39
1802,110391.19
1803,154014.47
1804,143041.86
1805,128839.83
1806,115473.42
1807,134472.4
1808,127877.414
1809,118499.22
1810,140510.47
1811,78248.17
1812,89135.76
1813,155937.39
1814,92399.17
1815,56078.406
1816,108580.04
1817,162156.6
1818,136670.36
1819,178371.08
1820,108199.85
1821,112105.49
1822,168999.61
1823,50813.37
1824,84668.47
1825,141864.73
1826,104355.984
1827,73536.086
1828,156014.39
1829,113866.11
1830,159115.27
1831,110444.41
1832,127381.05
1833,140170.12
1834,173617.3
1835,116460.84
1836,116610.32
1837,140781.8
1838,129684.95
1839,96780.43
1840,127939.31
1841,140211.97
1842,130913.02
1843,165549.02
1844,165181.39
1845,134249.67
1846,176365.8
1847,193673.53
1848,35932.652
1849,120243.97
1850,130535.88
1851,148438.97
1852,129266.68
1853,149517.88
1854,155480.16
1855,172975.56
1856,240413.58
1857,177577.02
1858,146161.55
1859,110898.625
1860,140220.53
1861,154275.53
1862,247135.67
1863,214459.88
1864,214459.88
1865,387774.56
1866,311362.3
1867,239294.72
1868,222968.16
1869,248335.67
1870,232209.28
1871,285467.66
1872,177958.56
1873,235190.56
1874,148203.44
1875,193818.45
1876,222335.45
1877,213159.4
1878,227571.4
1879,154504.47
1880,121888.586
1881,276840.78
1882,232795.0
1883,198935.61
1884,157906.2
1885,214204.14
1886,286805.25
1887,211478.39
1888,272148.16
1889,198187.47
1890,108820.67
1891,105496.73
1892,101757.97
1893,102918.59
1894,130702.195
1895,127939.77
1896,139053.92
1897,125272.09
1898,168879.55
1899,148089.42
1900,131565.95
1901,178833.9
1902,94126.67
1903,145171.64
1904,130149.59
1905,172106.19
1906,122172.45
1907,196799.44
1908,106765.33
1909,172932.25
1910,127142.914
1911,132608.22
1912,249953.8
1913,166967.05
1914,92587.42
